zone_id,industry_group,jobs
100132,Transportation,901
100132,Professional Services,141
100132,Retail,44
83373,Manufacturing,548
83373,Government,229
83373,Education,52
83373,Hospitality,75
51021,Professional Services,604
51021,Manufacturing,511
51021,Government,228
51021,Retail,147
51021,Healthcare,364
51021,Transportation,377
85052,Education,58
85052,Government,70
85052,Manufacturing,45
85052,Transportation,55
85052,Professional Services,13
85052,Retail,205
201053,Hospitality,960
201053,Education,342
201053,Government,214
201053,Retail,158
201053,Healthcare,761
200432,Manufacturing,55
200432,Hospitality,2097
200432,Retail,299
200432,Education,1377
186183,Government,2
186183,Healthcare,199
186183,Professional Services,62
186183,Retail,30
186183,Hospitality,8
170623,Government,551
170623,Retail,51
170623,Hospitality,494
170623,Healthcare,822
170623,Transportation,28
170623,Manufacturing,587
98023,Retail,1579
98023,Manufacturing,1573
98023,Hospitality,986
98023,Government,281
98023,Transportation,1040
58022,Manufacturing,31
58022,Healthcare,115
58022,Government,422
58022,Retail,11
58022,Education,6
58022,Hospitality,24
42003,Retail,1177
42003,Professional Services,1381
42003,Manufacturing,158
42003,Hospitality,3439
42003,Government,498
42003,Transportation,1492
109001,Education,433
109001,Government,1765
109001,Transportation,135
109001,Manufacturing,304
194062,Transportation,79
194062,Manufacturing,263
194062,Healthcare,84
194062,Government,533
137011,Hospitality,152
137011,Manufacturing,142
137011,Professional Services,54
137011,Government,667
137011,Retail,699
137011,Education,7
206012,Hospitality,1365
206012,Professional Services,97
206012,Transportation,114
206012,Government,33
206012,Education,1379
186162,Education,408
186162,Retail,1016
186162,Government,153
186162,Manufacturing,313
186162,Hospitality,46
147013,Transportation,224
147013,Retail,952
147013,Hospitality,610
147013,Manufacturing,142
147013,Government,1008
168062,Education,46
168062,Manufacturing,547
168062,Hospitality,99
168062,Government,20
168062,Healthcare,78
137022,Healthcare,582
137022,Education,227
137022,Professional Services,310
137022,Manufacturing,987
85062,Manufacturing,91
85062,Government,97
85062,Professional Services,30
85062,Healthcare,147
85062,Hospitality,143
149011,Retail,177
149011,Education,510
149011,Transportation,79
149011,Manufacturing,20
149011,Hospitality,850
92013,Professional Services,93
92013,Healthcare,354
92013,Transportation,54
92013,Hospitality,301
26022,Professional Services,190
26022,Education,30
26022,Hospitality,563
26022,Transportation,150
26011,Transportation,316
26011,Healthcare,388
26011,Professional Services,1301
26011,Hospitality,1095
26011,Government,2305
26011,Retail,96
31082,Education,428
31082,Retail,461
31082,Manufacturing,672
31082,Transportation,3210
31082,Hospitality,19
31082,Professional Services,38
83072,Education,98
83072,Hospitality,430
83072,Manufacturing,249
83072,Retail,1268
83072,Healthcare,949
83072,Professional Services,134
165031,Healthcare,186
165031,Retail,65
165031,Education,200
165031,Manufacturing,112
165031,Government,114
163022,Government,94
163022,Professional Services,653
163022,Hospitality,321
163022,Manufacturing,240
163022,Education,52
172011,Education,785
172011,Transportation,664
172011,Government,3679
172011,Hospitality,259
100133,Manufacturing,264
100133,Hospitality,79
100133,Government,18
100133,Transportation,225
100133,Healthcare,599
100133,Retail,871
189052,Healthcare,168
189052,Government,1643
189052,Transportation,5936
189052,Retail,3379
189052,Hospitality,2939
189052,Professional Services,515
131043,Education,191
131043,Retail,223
131043,Manufacturing,1323
131043,Government,460
131043,Healthcare,379
196021,Healthcare,578
196021,Retail,5
196021,Manufacturing,180
196021,Professional Services,251
196021,Education,890
196021,Hospitality,244
75014,Professional Services,108
75014,Hospitality,264
75014,Manufacturing,84
75014,Transportation,913
174062,Transportation,1198
174062,Government,48
174062,Education,354
174062,Hospitality,399
174062,Manufacturing,40
51031,Manufacturing,308
51031,Hospitality,24
51031,Healthcare,320
51031,Transportation,925
36012,Manufacturing,53
36012,Professional Services,656
36012,Transportation,2395
36012,Healthcare,2
36012,Government,313
170395,Hospitality,323
170395,Government,2238
170395,Healthcare,1253
170395,Manufacturing,463
157061,Education,72
157061,Professional Services,156
157061,Hospitality,130
157061,Transportation,68
157061,Retail,244
157061,Manufacturing,221
171042,Manufacturing,120
171042,Transportation,10
171042,Retail,10
171042,Hospitality,220
171042,Healthcare,127
171042,Education,60
193031,Hospitality,72
193031,Professional Services,66
193031,Healthcare,10
193031,Government,31
193031,Manufacturing,147
193031,Transportation,19
83101,Education,1077
83101,Healthcare,331
83101,Manufacturing,1089
83101,Retail,239
83101,Government,121
212021,Hospitality,43
212021,Education,83
212021,Retail,91
212021,Healthcare,62
212021,Government,391
145002,Retail,71
145002,Education,4
145002,Professional Services,2
145002,Healthcare,51
145002,Transportation,132
203081,Manufacturing,115
203081,Education,196
203081,Government,137
203081,Retail,2106
203081,Hospitality,11
79122,Retail,3006
79122,Professional Services,5622
79122,Healthcare,4249
79122,Government,1320
79122,Transportation,2848
101092,Transportation,286
101092,Professional Services,67
101092,Education,383
101092,Government,291
101092,Healthcare,720
101092,Manufacturing,52
189031,Education,510
189031,Professional Services,1317
189031,Transportation,20
189031,Healthcare,994
189031,Retail,139
189031,Hospitality,864
167032,Hospitality,5
167032,Education,698
167032,Manufacturing,476
167032,Transportation,281
167032,Government,486
195012,Education,502
195012,Transportation,341
195012,Government,701
195012,Healthcare,110
176032,Transportation,742
176032,Professional Services,237
176032,Education,373
176032,Hospitality,2134
176032,Manufacturing,252
176032,Government,398
207101,Manufacturing,788
207101,Hospitality,55
207101,Transportation,516
207101,Government,32
188043,Healthcare,344
188043,Manufacturing,946
188043,Transportation,334
188043,Education,472
188043,Retail,204
177013,Retail,300
177013,Hospitality,156
177013,Education,1027
177013,Manufacturing,41
177013,Professional Services,891
59003,Healthcare,569
59003,Transportation,366
59003,Government,10
59003,Hospitality,46
98053,Government,1289
98053,Hospitality,1740
98053,Transportation,1024
98053,Manufacturing,362
101062,Healthcare,9
101062,Manufacturing,23
101062,Government,360
101062,Hospitality,1153
136081,Healthcare,16
136081,Government,234
136081,Education,438
136081,Hospitality,162
136081,Transportation,67
196022,Government,303
196022,Transportation,1095
196022,Education,475
196022,Hospitality,416
196022,Professional Services,502
196022,Manufacturing,139
85095,Manufacturing,33
85095,Transportation,393
85095,Education,63
85095,Government,23
85095,Retail,293
185045,Hospitality,601
185045,Government,249
185045,Professional Services,34
185045,Retail,971
49003,Transportation,63
49003,Retail,43
49003,Professional Services,37
49003,Education,566
49003,Manufacturing,9
49003,Healthcare,1074
96022,Healthcare,2249
96022,Professional Services,58
96022,Government,1903
96022,Manufacturing,593
164013,Government,271
164013,Education,340
164013,Manufacturing,1721
164013,Healthcare,342
164013,Transportation,98
140021,Manufacturing,679
140021,Education,313
140021,Retail,448
140021,Healthcare,328
208131,Transportation,193
208131,Retail,2404
208131,Healthcare,483
208131,Hospitality,694
133252,Education,2167
133252,Hospitality,631
133252,Professional Services,790
133252,Transportation,2731
170225,Government,154
170225,Professional Services,363
170225,Hospitality,409
170225,Transportation,397
170225,Healthcare,1664
162013,Government,918
162013,Hospitality,112
162013,Retail,703
162013,Professional Services,92
77022,Retail,41
77022,Government,87
77022,Manufacturing,73
77022,Professional Services,152
77022,Education,144
77022,Healthcare,57
133152,Manufacturing,101
133152,Professional Services,315
133152,Hospitality,167
133152,Healthcare,60
133152,Transportation,50
13011,Government,697
13011,Retail,168
13011,Hospitality,194
13011,Manufacturing,21
13011,Education,7
13011,Healthcare,287
166212,Government,24
166212,Retail,204
166212,Professional Services,234
166212,Hospitality,86
166212,Transportation,282
166212,Education,215
32131,Government,850
32131,Hospitality,49
32131,Healthcare,243
32131,Education,52
32131,Retail,59
32131,Transportation,276
170403,Retail,75
170403,Hospitality,430
170403,Transportation,408
170403,Education,262
170403,Manufacturing,290
170403,Professional Services,438
185251,Professional Services,1879
185251,Transportation,233
185251,Healthcare,564
185251,Retail,236
166101,Hospitality,587
166101,Transportation,244
166101,Manufacturing,392
166101,Professional Services,78
166101,Healthcare,396
200333,Manufacturing,558
200333,Retail,1300
200333,Education,238
200333,Transportation,706
79072,Professional Services,218
79072,Retail,26
79072,Manufacturing,281
79072,Hospitality,42
79072,Education,1348
85031,Healthcare,20
85031,Manufacturing,93
85031,Retail,3
85031,Hospitality,190
181011,Retail,41
181011,Transportation,71
181011,Government,226
181011,Manufacturing,170
181011,Healthcare,56
181011,Hospitality,211
139091,Education,941
139091,Government,3
139091,Healthcare,435
139091,Hospitality,209
168113,Retail,266
168113,Education,136
168113,Hospitality,5
168113,Transportation,202
65001,Education,829
65001,Professional Services,622
65001,Government,1152
65001,Transportation,499
211021,Hospitality,5419
211021,Healthcare,452
211021,Education,761
211021,Retail,143
211021,Transportation,395
101072,Hospitality,327
101072,Transportation,366
101072,Education,4270
101072,Government,451
31012,Transportation,59
31012,Manufacturing,121
31012,Hospitality,511
31012,Healthcare,801
135033,Manufacturing,357
135033,Retail,1472
135033,Professional Services,42
135033,Government,611
135033,Healthcare,2016
135033,Transportation,2417
201092,Retail,537
201092,Government,129
201092,Transportation,1069
201092,Hospitality,332
171131,Professional Services,275
171131,Government,356
171131,Hospitality,118
171131,Transportation,5
171131,Healthcare,398
171131,Manufacturing,184
166132,Government,275
166132,Healthcare,171
166132,Education,4
166132,Hospitality,590
200151,Manufacturing,249
200151,Transportation,278
200151,Retail,139
200151,Professional Services,192
200151,Hospitality,346
200151,Education,173
198092,Retail,113
198092,Transportation,125
198092,Education,239
198092,Hospitality,350
198092,Professional Services,447
100052,Healthcare,460
100052,Hospitality,1128
100052,Government,361
100052,Professional Services,159
136012,Retail,500
136012,Transportation,485
136012,Education,35
136012,Hospitality,104
136012,Government,96
136012,Professional Services,869
83452,Transportation,82
83452,Government,701
83452,Education,393
83452,Manufacturing,65
83452,Healthcare,573
93052,Retail,312
93052,Hospitality,361
93052,Government,206
93052,Transportation,824
93052,Education,976
133202,Education,353
133202,Manufacturing,3108
133202,Healthcare,861
133202,Hospitality,956
83692,Manufacturing,318
83692,Education,2645
83692,Healthcare,471
83692,Professional Services,175
83692,Government,611
83692,Hospitality,29
83433,Education,32
83433,Professional Services,18
83433,Manufacturing,46
83433,Retail,39
83433,Hospitality,339
198093,Healthcare,16
198093,Hospitality,24
198093,Professional Services,91
198093,Manufacturing,51
164031,Education,858
164031,Hospitality,162
164031,Healthcare,2217
164031,Transportation,956
200372,Education,244
200372,Healthcare,134
200372,Retail,126
200372,Hospitality,8
200372,Manufacturing,17
171112,Education,344
171112,Professional Services,431
171112,Government,70
171112,Manufacturing,199
171112,Transportation,28
171112,Retail,406
126003,Transportation,389
126003,Retail,161
126003,Healthcare,29
126003,Hospitality,52
200412,Hospitality,121
200412,Transportation,44
200412,Education,10
200412,Retail,124
200412,Professional Services,58
203122,Transportation,441
203122,Professional Services,729
203122,Retail,1504
203122,Hospitality,269
68023,Government,1130
68023,Professional Services,1415
68023,Hospitality,332
68023,Retail,703
32072,Education,548
32072,Transportation,140
32072,Government,175
32072,Hospitality,62
32072,Manufacturing,151
85034,Education,57
85034,Transportation,43
85034,Retail,29
85034,Hospitality,6
85034,Manufacturing,5
85034,Professional Services,36
208132,Transportation,342
208132,Healthcare,2
208132,Government,153
208132,Retail,374
208132,Hospitality,235
83451,Education,457
83451,Manufacturing,264
83451,Healthcare,21
83451,Professional Services,371
83451,Transportation,695
83451,Retail,765
168043,Government,79
168043,Hospitality,97
168043,Professional Services,236
168043,Manufacturing,51
168043,Retail,15
83111,Transportation,19
83111,Education,301
83111,Government,384
83111,Professional Services,1428
91012,Government,100
91012,Transportation,15
91012,Hospitality,173
91012,Retail,759
91012,Professional Services,737
24023,Transportation,765
24023,Professional Services,295
24023,Retail,1636
24023,Manufacturing,348
